Frame:	Label:	Points:	Bounding Box ID:	Frame path:
0	egg	(56,239,21,17)	0	data3/scramble-egg/0.jpg
0	bowl	(53,117,44,42)	1	data3/scramble-egg/0.jpg
0	oil bottle	(0,174,11,28)	2	data3/scramble-egg/0.jpg
0	frying pan	(103,87,85,102)	3	data3/scramble-egg/0.jpg
0	saltshaker	(16,170,43,48)	4	data3/scramble-egg/0.jpg
0	spoon	(31,180,18,36)	5	data3/scramble-egg/0.jpg
1	egg	(55,239,21,16)	0	data3/scramble-egg/1.jpg
1	bowl	(52,117,42,41)	1	data3/scramble-egg/1.jpg
1	oil bottle	(0,174,11,28)	2	data3/scramble-egg/1.jpg
1	frying pan	(105,87,84,101)	3	data3/scramble-egg/1.jpg
1	saltshaker	(16,169,44,49)	4	data3/scramble-egg/1.jpg
1	spoon	(30,179,18,37)	5	data3/scramble-egg/1.jpg
2	egg	(56,239,21,16)	0	data3/scramble-egg/2.jpg
2	bowl	(52,116,44,43)	1	data3/scramble-egg/2.jpg
2	oil bottle	(0,173,11,29)	2	data3/scramble-egg/2.jpg
2	frying pan	(101,87,84,101)	3	data3/scramble-egg/2.jpg
2	saltshaker	(15,170,43,48)	4	data3/scramble-egg/2.jpg
2	spoon	(30,179,18,37)	5	data3/scramble-egg/2.jpg
3	egg	(55,239,21,16)	0	data3/scramble-egg/3.jpg
3	bowl	(53,116,46,44)	1	data3/scramble-egg/3.jpg
3	oil bottle	(0,174,10,27)	2	data3/scramble-egg/3.jpg
3	frying pan	(104,85,88,107)	3	data3/scramble-egg/3.jpg
3	saltshaker	(16,169,44,49)	4	data3/scramble-egg/3.jpg
3	spoon	(30,180,18,35)	5	data3/scramble-egg/3.jpg
4	egg	(56,239,21,16)	0	data3/scramble-egg/4.jpg
4	bowl	(53,116,44,42)	1	data3/scramble-egg/4.jpg
4	oil bottle	(0,174,11,28)	2	data3/scramble-egg/4.jpg
4	frying pan	(100,86,86,104)	3	data3/scramble-egg/4.jpg
4	saltshaker	(15,170,43,48)	4	data3/scramble-egg/4.jpg
4	spoon	(31,180,17,35)	5	data3/scramble-egg/4.jpg
5	egg	(56,239,21,16)	0	data3/scramble-egg/5.jpg
5	bowl	(53,117,41,40)	1	data3/scramble-egg/5.jpg
5	oil bottle	(0,174,10,27)	2	data3/scramble-egg/5.jpg
5	frying pan	(101,85,90,108)	3	data3/scramble-egg/5.jpg
5	saltshaker	(16,169,44,49)	4	data3/scramble-egg/5.jpg
5	spoon	(30,180,18,35)	5	data3/scramble-egg/5.jpg
6	egg	(55,239,21,16)	0	data3/scramble-egg/6.jpg
6	bowl	(52,117,44,42)	1	data3/scramble-egg/6.jpg
6	oil bottle	(0,174,10,27)	2	data3/scramble-egg/6.jpg
6	frying pan	(101,86,87,104)	3	data3/scramble-egg/6.jpg
6	saltshaker	(16,170,42,48)	4	data3/scramble-egg/6.jpg
6	spoon	(30,179,18,36)	5	data3/scramble-egg/6.jpg
7	egg	(56,239,21,16)	0	data3/scramble-egg/7.jpg
7	bowl	(52,116,47,44)	1	data3/scramble-egg/7.jpg
7	oil bottle	(0,173,11,29)	2	data3/scramble-egg/7.jpg
7	frying pan	(104,86,86,103)	3	data3/scramble-egg/7.jpg
7	saltshaker	(16,169,44,49)	4	data3/scramble-egg/7.jpg
7	spoon	(30,180,18,35)	5	data3/scramble-egg/7.jpg
8	egg	(55,239,21,16)	0	data3/scramble-egg/8.jpg
8	bowl	(53,117,44,41)	1	data3/scramble-egg/8.jpg
8	oil bottle	(0,173,11,29)	2	data3/scramble-egg/8.jpg
8	frying pan	(100,86,86,103)	3	data3/scramble-egg/8.jpg
8	saltshaker	(15,170,42,46)	4	data3/scramble-egg/8.jpg
8	spoon	(30,179,18,37)	5	data3/scramble-egg/8.jpg
9	egg	(55,238,22,18)	0	data3/scramble-egg/9.jpg
9	bowl	(52,117,42,41)	1	data3/scramble-egg/9.jpg
9	oil bottle	(0,173,11,29)	2	data3/scramble-egg/9.jpg
9	frying pan	(101,85,90,108)	3	data3/scramble-egg/9.jpg
9	saltshaker	(17,170,42,47)	4	data3/scramble-egg/9.jpg
9	spoon	(31,179,18,37)	5	data3/scramble-egg/9.jpg
10	egg	(56,239,21,16)	0	data3/scramble-egg/10.jpg
10	bowl	(52,116,44,43)	1	data3/scramble-egg/10.jpg
10	oil bottle	(0,173,11,29)	2	data3/scramble-egg/10.jpg
10	frying pan	(102,86,86,103)	3	data3/scramble-egg/10.jpg
10	saltshaker	(16,170,41,46)	4	data3/scramble-egg/10.jpg
10	spoon	(30,179,19,36)	5	data3/scramble-egg/10.jpg
11	egg	(56,238,21,18)	0	data3/scramble-egg/11.jpg
11	bowl	(52,115,47,45)	1	data3/scramble-egg/11.jpg
11	oil bottle	(0,174,10,27)	2	data3/scramble-egg/11.jpg
11	frying pan	(104,86,86,103)	3	data3/scramble-egg/11.jpg
11	saltshaker	(16,170,42,47)	4	data3/scramble-egg/11.jpg
11	spoon	(30,179,18,36)	5	data3/scramble-egg/11.jpg
12	egg	(56,238,21,17)	0	data3/scramble-egg/12.jpg
12	bowl	(53,116,44,43)	1	data3/scramble-egg/12.jpg
12	oil bottle	(0,173,11,29)	2	data3/scramble-egg/12.jpg
12	frying pan	(102,86,86,103)	3	data3/scramble-egg/12.jpg
12	saltshaker	(15,170,42,47)	4	data3/scramble-egg/12.jpg
12	spoon	(30,180,18,36)	5	data3/scramble-egg/12.jpg
13	egg	(55,238,21,18)	0	data3/scramble-egg/13.jpg
13	bowl	(52,116,44,43)	1	data3/scramble-egg/13.jpg
13	oil bottle	(0,173,11,29)	2	data3/scramble-egg/13.jpg
13	frying pan	(104,86,86,103)	3	data3/scramble-egg/13.jpg
13	saltshaker	(16,169,43,48)	4	data3/scramble-egg/13.jpg
13	spoon	(30,180,18,35)	5	data3/scramble-egg/13.jpg
14	egg	(56,239,20,17)	0	data3/scramble-egg/14.jpg
14	bowl	(52,115,47,44)	1	data3/scramble-egg/14.jpg
14	oil bottle	(0,173,11,29)	2	data3/scramble-egg/14.jpg
14	frying pan	(100,86,86,103)	3	data3/scramble-egg/14.jpg
14	saltshaker	(15,170,42,47)	4	data3/scramble-egg/14.jpg
14	spoon	(30,179,18,36)	5	data3/scramble-egg/14.jpg
15	egg	(56,239,21,17)	0	data3/scramble-egg/15.jpg
15	bowl	(51,116,45,43)	1	data3/scramble-egg/15.jpg
