Frame:	Label:	Points:	Bounding Box ID:	Frame path:
0	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/0.jpg
0	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/0.jpg
0	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/0.jpg
1	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/1.jpg
1	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/1.jpg
1	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/1.jpg
2	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/2.jpg
2	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/2.jpg
2	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/2.jpg
3	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/3.jpg
3	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/3.jpg
3	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/3.jpg
4	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/4.jpg
4	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/4.jpg
4	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/4.jpg
5	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/5.jpg
5	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/5.jpg
5	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/5.jpg
6	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/6.jpg
6	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/6.jpg
6	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/6.jpg
7	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/7.jpg
7	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/7.jpg
7	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/7.jpg
8	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/8.jpg
8	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/8.jpg
8	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/8.jpg
9	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/9.jpg
9	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/9.jpg
9	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/9.jpg
10	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/10.jpg
10	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/10.jpg
10	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/10.jpg
11	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/11.jpg
11	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/11.jpg
11	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/11.jpg
12	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/12.jpg
12	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/12.jpg
12	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/12.jpg
13	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/13.jpg
13	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/13.jpg
13	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/13.jpg
14	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/14.jpg
14	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/14.jpg
14	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/14.jpg
15	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/15.jpg
15	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/15.jpg
15	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/15.jpg
16	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/16.jpg
16	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/16.jpg
16	egg	(59,208,20,21)	2	/home/roger/KSCGR/data1/boild-egg/rgb256/16.jpg
17	pan	(190,78,67,107)	0	/home/roger/KSCGR/data1/boild-egg/rgb256/17.jpg
17	bowl	(56,113,45,40)	1	/home/roger/KSCGR/data1/boild-egg/rgb256/17.jpg
