Frame:	Label:	Points:	Bounding Box ID:	Frame path:
0	egg	(75,207,18,15)	0	data2/boild-egg/0.jpg
0	cutting board	(9,116,50,54)	1	data2/boild-egg/0.jpg
0	knife	(22,111,33,66)	2	data2/boild-egg/0.jpg
0	pan handler	(120,84,26,42)	3	data2/boild-egg/0.jpg
0	pan	(186,115,70,70)	4	data2/boild-egg/0.jpg
0	bowl	(55,112,43,40)	5	data2/boild-egg/0.jpg
1	egg	(75,207,18,15)	0	data2/boild-egg/1.jpg
1	cutting board	(9,116,50,54)	1	data2/boild-egg/1.jpg
1	knife	(22,111,33,66)	2	data2/boild-egg/1.jpg
1	pan handler	(120,84,26,42)	3	data2/boild-egg/1.jpg
1	pan	(186,115,70,70)	4	data2/boild-egg/1.jpg
1	bowl	(55,112,43,40)	5	data2/boild-egg/1.jpg
2	egg	(75,207,18,15)	0	data2/boild-egg/2.jpg
2	cutting board	(9,116,50,54)	1	data2/boild-egg/2.jpg
2	knife	(22,111,33,66)	2	data2/boild-egg/2.jpg
2	pan handler	(120,84,26,42)	3	data2/boild-egg/2.jpg
2	pan	(186,115,70,70)	4	data2/boild-egg/2.jpg
2	bowl	(55,112,43,40)	5	data2/boild-egg/2.jpg
3	egg	(75,207,18,15)	0	data2/boild-egg/3.jpg
3	cutting board	(9,116,50,54)	1	data2/boild-egg/3.jpg
3	knife	(22,111,33,66)	2	data2/boild-egg/3.jpg
3	pan handler	(120,84,26,42)	3	data2/boild-egg/3.jpg
3	pan	(186,115,70,70)	4	data2/boild-egg/3.jpg
3	bowl	(55,112,43,40)	5	data2/boild-egg/3.jpg
4	egg	(75,207,18,15)	0	data2/boild-egg/4.jpg
4	cutting board	(9,116,50,54)	1	data2/boild-egg/4.jpg
4	knife	(22,111,33,66)	2	data2/boild-egg/4.jpg
4	pan handler	(120,84,26,42)	3	data2/boild-egg/4.jpg
4	pan	(186,115,70,70)	4	data2/boild-egg/4.jpg
4	bowl	(55,112,43,40)	5	data2/boild-egg/4.jpg
5	egg	(75,207,18,15)	0	data2/boild-egg/5.jpg
5	cutting board	(9,116,50,54)	1	data2/boild-egg/5.jpg
5	knife	(22,111,33,66)	2	data2/boild-egg/5.jpg
5	pan handler	(120,84,26,42)	3	data2/boild-egg/5.jpg
5	pan	(186,115,70,70)	4	data2/boild-egg/5.jpg
5	bowl	(55,112,43,40)	5	data2/boild-egg/5.jpg
6	egg	(75,207,18,15)	0	data2/boild-egg/6.jpg
6	cutting board	(9,116,50,54)	1	data2/boild-egg/6.jpg
6	knife	(22,111,33,66)	2	data2/boild-egg/6.jpg
6	pan handler	(120,84,26,42)	3	data2/boild-egg/6.jpg
6	pan	(186,115,70,70)	4	data2/boild-egg/6.jpg
6	bowl	(55,112,43,40)	5	data2/boild-egg/6.jpg
7	egg	(75,207,18,15)	0	data2/boild-egg/7.jpg
7	cutting board	(9,116,50,54)	1	data2/boild-egg/7.jpg
7	knife	(22,111,33,66)	2	data2/boild-egg/7.jpg
7	pan handler	(120,84,26,42)	3	data2/boild-egg/7.jpg
7	pan	(186,115,70,70)	4	data2/boild-egg/7.jpg
7	bowl	(55,112,43,40)	5	data2/boild-egg/7.jpg
8	egg	(75,207,18,15)	0	data2/boild-egg/8.jpg
8	cutting board	(9,116,50,54)	1	data2/boild-egg/8.jpg
8	knife	(22,111,33,66)	2	data2/boild-egg/8.jpg
8	pan handler	(120,84,26,42)	3	data2/boild-egg/8.jpg
8	pan	(186,115,70,70)	4	data2/boild-egg/8.jpg
8	bowl	(55,112,43,40)	5	data2/boild-egg/8.jpg
9	egg	(75,207,18,15)	0	data2/boild-egg/9.jpg
9	cutting board	(9,116,50,54)	1	data2/boild-egg/9.jpg
9	knife	(22,111,33,66)	2	data2/boild-egg/9.jpg
9	pan handler	(120,84,26,42)	3	data2/boild-egg/9.jpg
9	pan	(186,115,70,70)	4	data2/boild-egg/9.jpg
9	bowl	(55,112,43,40)	5	data2/boild-egg/9.jpg
10	egg	(75,207,18,15)	0	data2/boild-egg/10.jpg
10	cutting board	(9,116,50,54)	1	data2/boild-egg/10.jpg
10	knife	(22,111,33,66)	2	data2/boild-egg/10.jpg
10	pan handler	(120,84,26,42)	3	data2/boild-egg/10.jpg
10	pan	(186,115,70,70)	4	data2/boild-egg/10.jpg
10	bowl	(55,112,43,40)	5	data2/boild-egg/10.jpg
11	egg	(75,207,18,15)	0	data2/boild-egg/11.jpg
11	cutting board	(9,116,50,54)	1	data2/boild-egg/11.jpg
11	knife	(22,111,33,66)	2	data2/boild-egg/11.jpg
11	pan handler	(120,84,26,42)	3	data2/boild-egg/11.jpg
11	pan	(186,115,70,70)	4	data2/boild-egg/11.jpg
11	bowl	(55,112,43,40)	5	data2/boild-egg/11.jpg
12	egg	(75,207,18,15)	0	data2/boild-egg/12.jpg
12	cutting board	(9,116,50,54)	1	data2/boild-egg/12.jpg
12	knife	(22,111,33,66)	2	data2/boild-egg/12.jpg
12	pan handler	(120,84,26,42)	3	data2/boild-egg/12.jpg
12	pan	(186,115,70,70)	4	data2/boild-egg/12.jpg
12	bowl	(55,112,43,40)	5	data2/boild-egg/12.jpg
13	egg	(75,207,18,15)	0	data2/boild-egg/13.jpg
13	cutting board	(9,116,50,54)	1	data2/boild-egg/13.jpg
13	knife	(22,111,33,66)	2	data2/boild-egg/13.jpg
13	pan handler	(120,84,26,42)	3	data2/boild-egg/13.jpg
13	pan	(186,115,70,70)	4	data2/boild-egg/13.jpg
13	bowl	(55,112,43,40)	5	data2/boild-egg/13.jpg
14	egg	(75,207,18,15)	0	data2/boild-egg/14.jpg
14	cutting board	(9,116,50,54)	1	data2/boild-egg/14.jpg
14	knife	(22,111,33,66)	2	data2/boild-egg/14.jpg
14	pan handler	(120,84,26,42)	3	data2/boild-egg/14.jpg
14	pan	(186,115,70,70)	4	data2/boild-egg/14.jpg
14	bowl	(55,112,43,40)	5	data2/boild-egg/14.jpg
15	egg	(75,207,18,15)	0	data2/boild-egg/15.jpg
15	cutting board	(9,116,50,54)	1	data2/boild-egg/15.jpg
15	knife	(22,111,33,66)	2	data2/boild-egg/15.jpg
15	pan handler	(120,84,26,42)	3	data2/boild-egg/15.jpg
15	pan	(186,115,70,70)	4	data2/boild-egg/15.jpg
15	bowl	(55,112,43,40)	5	data2/boild-egg/15.jpg
16	egg	(75,207,18,15)	0	data2/boild-egg/16.jpg
16	cutting board	(9,116,50,54)	1	data2/boild-egg/16.jpg
16	knife	(22,111,33,66)	2	data2/boild-egg/16.jpg
16	pan handler	(120,84,26,42)	3	data2/boild-egg/16.jpg
16	pan	(186,115,70,70)	4	data2/boild-egg/16.jpg
16	bowl	(55,112,43,40)	5	data2/boild-egg/16.jpg
17	egg	(75,207,18,15)	0	data2/boild-egg/17.jpg
17	cutting board	(9,116,50,54)	1	data2/boild-egg/17.jpg
17	knife	(22,111,33,66)	2	data2/boild-egg/17.jpg
17	pan handler	(120,84,26,42)	3	data2/boild-egg/17.jpg
17	pan	(186,115,70,70)	4	data2/boild-egg/17.jpg
