Frame:	Label:	Points:	Bounding Box ID:	Frame path:
0	egg	(33,226,14,17)	0	data4/boild-egg/0.jpg
0	pan handler	(133,88,28,38)	1	data4/boild-egg/0.jpg
0	bowl	(49,116,44,40)	2	data4/boild-egg/0.jpg
0	pan	(193,119,63,69)	3	data4/boild-egg/0.jpg
1	pan	(193,119,63,69)	3	data4/boild-egg/1.jpg
1	egg	(33,226,14,17)	0	data4/boild-egg/1.jpg
1	pan	(193,119,63,69)	3	data4/boild-egg/1.jpg
1	pan handler	(133,88,28,38)	1	data4/boild-egg/1.jpg
1	pan	(193,119,63,69)	3	data4/boild-egg/1.jpg
1	bowl	(49,116,44,40)	2	data4/boild-egg/1.jpg
2	pan	(193,119,63,69)	3	data4/boild-egg/2.jpg
2	egg	(33,226,14,17)	0	data4/boild-egg/2.jpg
2	pan	(193,119,63,69)	3	data4/boild-egg/2.jpg
2	pan handler	(133,88,28,38)	1	data4/boild-egg/2.jpg
2	pan	(193,119,63,69)	3	data4/boild-egg/2.jpg
2	bowl	(49,116,44,40)	2	data4/boild-egg/2.jpg
3	pan	(193,119,63,69)	3	data4/boild-egg/3.jpg
3	egg	(33,226,14,17)	0	data4/boild-egg/3.jpg
3	pan	(193,119,63,69)	3	data4/boild-egg/3.jpg
3	pan handler	(133,88,28,38)	1	data4/boild-egg/3.jpg
3	pan	(193,119,63,69)	3	data4/boild-egg/3.jpg
3	bowl	(49,116,44,40)	2	data4/boild-egg/3.jpg
4	pan	(193,119,63,69)	3	data4/boild-egg/4.jpg
4	egg	(33,226,14,17)	0	data4/boild-egg/4.jpg
4	pan	(193,119,63,69)	3	data4/boild-egg/4.jpg
4	pan handler	(133,88,28,38)	1	data4/boild-egg/4.jpg
4	pan	(193,119,63,69)	3	data4/boild-egg/4.jpg
4	bowl	(49,116,44,40)	2	data4/boild-egg/4.jpg
5	pan	(193,119,63,69)	3	data4/boild-egg/5.jpg
5	egg	(33,226,14,17)	0	data4/boild-egg/5.jpg
5	pan	(193,119,63,69)	3	data4/boild-egg/5.jpg
5	pan handler	(133,88,28,38)	1	data4/boild-egg/5.jpg
5	pan	(193,119,63,69)	3	data4/boild-egg/5.jpg
5	bowl	(49,116,44,40)	2	data4/boild-egg/5.jpg
6	pan	(193,119,63,69)	3	data4/boild-egg/6.jpg
6	egg	(33,226,14,17)	0	data4/boild-egg/6.jpg
6	pan	(193,119,63,69)	3	data4/boild-egg/6.jpg
6	pan handler	(133,88,28,38)	1	data4/boild-egg/6.jpg
6	pan	(193,119,63,69)	3	data4/boild-egg/6.jpg
6	bowl	(49,116,44,40)	2	data4/boild-egg/6.jpg
7	pan	(193,119,63,69)	3	data4/boild-egg/7.jpg
7	egg	(33,226,14,17)	0	data4/boild-egg/7.jpg
7	pan	(193,119,63,69)	3	data4/boild-egg/7.jpg
7	pan handler	(133,88,28,38)	1	data4/boild-egg/7.jpg
7	pan	(193,119,63,69)	3	data4/boild-egg/7.jpg
7	bowl	(49,116,44,40)	2	data4/boild-egg/7.jpg
8	pan	(193,119,63,69)	3	data4/boild-egg/8.jpg
8	egg	(33,226,14,17)	0	data4/boild-egg/8.jpg
8	pan	(193,119,63,69)	3	data4/boild-egg/8.jpg
8	pan handler	(133,88,28,38)	1	data4/boild-egg/8.jpg
8	pan	(193,119,63,69)	3	data4/boild-egg/8.jpg
8	bowl	(49,116,44,40)	2	data4/boild-egg/8.jpg
9	pan	(193,119,63,69)	3	data4/boild-egg/9.jpg
9	egg	(33,226,14,17)	0	data4/boild-egg/9.jpg
9	pan	(193,119,63,69)	3	data4/boild-egg/9.jpg
9	pan handler	(133,88,28,38)	1	data4/boild-egg/9.jpg
9	pan	(193,119,63,69)	3	data4/boild-egg/9.jpg
9	bowl	(49,116,44,40)	2	data4/boild-egg/9.jpg
10	pan	(193,119,63,69)	3	data4/boild-egg/10.jpg
10	egg	(33,226,14,17)	0	data4/boild-egg/10.jpg
10	pan	(193,119,63,69)	3	data4/boild-egg/10.jpg
10	pan handler	(133,88,28,38)	1	data4/boild-egg/10.jpg
10	pan	(193,119,63,69)	3	data4/boild-egg/10.jpg
10	bowl	(49,116,44,40)	2	data4/boild-egg/10.jpg
11	pan	(193,119,63,69)	3	data4/boild-egg/11.jpg
11	egg	(33,226,14,17)	0	data4/boild-egg/11.jpg
11	pan	(193,119,63,69)	3	data4/boild-egg/11.jpg
11	pan handler	(133,88,28,38)	1	data4/boild-egg/11.jpg
11	pan	(193,119,63,69)	3	data4/boild-egg/11.jpg
11	bowl	(49,116,44,40)	2	data4/boild-egg/11.jpg
12	pan	(193,119,63,69)	3	data4/boild-egg/12.jpg
12	egg	(33,226,14,17)	0	data4/boild-egg/12.jpg
12	pan	(193,119,63,69)	3	data4/boild-egg/12.jpg
12	pan handler	(133,88,28,38)	1	data4/boild-egg/12.jpg
12	pan	(193,119,63,69)	3	data4/boild-egg/12.jpg
12	bowl	(49,116,44,40)	2	data4/boild-egg/12.jpg
13	pan	(193,119,63,69)	3	data4/boild-egg/13.jpg
13	egg	(33,226,14,17)	0	data4/boild-egg/13.jpg
13	pan	(193,119,63,69)	3	data4/boild-egg/13.jpg
