Frame:	Label:	Points:	Bounding Box ID:	Frame path:
0	egg	(24,221,26,26)	0	data5/boild-egg/0.jpg
0	pan handle	(105,91,30,44)	1	data5/boild-egg/0.jpg
0	bowl	(50,119,48,46)	2	data5/boild-egg/0.jpg
0	cutting board	(5,112,64,63)	3	data5/boild-egg/0.jpg
0	knife	(9,110,57,60)	4	data5/boild-egg/0.jpg
1	egg	(24,221,26,26)	0	data5/boild-egg/1.jpg
1	pan handle	(105,91,30,44)	1	data5/boild-egg/1.jpg
1	bowl	(50,119,48,46)	2	data5/boild-egg/1.jpg
1	cutting board	(5,112,64,63)	3	data5/boild-egg/1.jpg
1	knife	(9,110,57,60)	4	data5/boild-egg/1.jpg
2	egg	(24,221,26,26)	0	data5/boild-egg/2.jpg
2	pan handle	(105,91,30,44)	1	data5/boild-egg/2.jpg
2	bowl	(50,119,48,46)	2	data5/boild-egg/2.jpg
2	cutting board	(5,112,64,63)	3	data5/boild-egg/2.jpg
2	knife	(9,110,57,60)	4	data5/boild-egg/2.jpg
3	egg	(24,221,26,26)	0	data5/boild-egg/3.jpg
3	pan handle	(105,91,30,44)	1	data5/boild-egg/3.jpg
3	bowl	(50,119,48,46)	2	data5/boild-egg/3.jpg
3	cutting board	(5,112,64,63)	3	data5/boild-egg/3.jpg
3	knife	(9,110,57,60)	4	data5/boild-egg/3.jpg
4	egg	(24,221,26,26)	0	data5/boild-egg/4.jpg
4	pan handle	(105,91,30,44)	1	data5/boild-egg/4.jpg
4	bowl	(50,119,48,46)	2	data5/boild-egg/4.jpg
4	cutting board	(5,112,64,63)	3	data5/boild-egg/4.jpg
4	knife	(9,110,57,60)	4	data5/boild-egg/4.jpg
5	egg	(24,221,26,26)	0	data5/boild-egg/5.jpg
5	pan handle	(105,91,30,44)	1	data5/boild-egg/5.jpg
5	bowl	(50,119,48,46)	2	data5/boild-egg/5.jpg
5	cutting board	(5,112,64,63)	3	data5/boild-egg/5.jpg
5	knife	(9,110,57,60)	4	data5/boild-egg/5.jpg
6	egg	(24,221,26,26)	0	data5/boild-egg/6.jpg
6	pan handle	(105,91,30,44)	1	data5/boild-egg/6.jpg
6	bowl	(50,119,48,46)	2	data5/boild-egg/6.jpg
6	cutting board	(5,112,64,63)	3	data5/boild-egg/6.jpg
6	knife	(9,110,57,60)	4	data5/boild-egg/6.jpg
7	egg	(24,221,26,26)	0	data5/boild-egg/7.jpg
7	pan handle	(105,91,30,44)	1	data5/boild-egg/7.jpg
7	bowl	(50,119,48,46)	2	data5/boild-egg/7.jpg
7	cutting board	(5,112,64,63)	3	data5/boild-egg/7.jpg
7	knife	(9,110,57,60)	4	data5/boild-egg/7.jpg
8	egg	(24,221,26,26)	0	data5/boild-egg/8.jpg
8	pan handle	(105,91,30,44)	1	data5/boild-egg/8.jpg
8	bowl	(50,119,48,46)	2	data5/boild-egg/8.jpg
8	cutting board	(5,112,64,63)	3	data5/boild-egg/8.jpg
8	knife	(9,110,57,60)	4	data5/boild-egg/8.jpg
9	egg	(24,221,26,26)	0	data5/boild-egg/9.jpg
9	pan handle	(105,91,30,44)	1	data5/boild-egg/9.jpg
9	bowl	(50,119,48,46)	2	data5/boild-egg/9.jpg
9	cutting board	(5,112,64,63)	3	data5/boild-egg/9.jpg
9	knife	(9,110,57,60)	4	data5/boild-egg/9.jpg
10	egg	(24,221,26,26)	0	data5/boild-egg/10.jpg
10	pan handle	(105,91,30,44)	1	data5/boild-egg/10.jpg
10	bowl	(50,119,48,46)	2	data5/boild-egg/10.jpg
10	cutting board	(5,112,64,63)	3	data5/boild-egg/10.jpg
10	knife	(9,110,57,60)	4	data5/boild-egg/10.jpg
11	egg	(24,221,26,26)	0	data5/boild-egg/11.jpg
11	pan handle	(105,91,30,44)	1	data5/boild-egg/11.jpg
11	bowl	(50,119,48,46)	2	data5/boild-egg/11.jpg
11	cutting board	(5,112,64,63)	3	data5/boild-egg/11.jpg
11	knife	(9,110,57,60)	4	data5/boild-egg/11.jpg
12	egg	(24,221,26,26)	0	data5/boild-egg/12.jpg
12	pan handle	(105,91,30,44)	1	data5/boild-egg/12.jpg
12	bowl	(50,119,48,46)	2	data5/boild-egg/12.jpg
12	cutting board	(5,112,64,63)	3	data5/boild-egg/12.jpg
12	knife	(9,110,57,60)	4	data5/boild-egg/12.jpg
13	egg	(24,221,26,26)	0	data5/boild-egg/13.jpg
13	pan handle	(105,91,30,44)	1	data5/boild-egg/13.jpg
13	bowl	(50,119,48,46)	2	data5/boild-egg/13.jpg
13	cutting board	(5,112,64,63)	3	data5/boild-egg/13.jpg
13	knife	(9,110,57,60)	4	data5/boild-egg/13.jpg
14	egg	(24,221,26,26)	0	data5/boild-egg/14.jpg
14	pan handle	(105,91,30,44)	1	data5/boild-egg/14.jpg
14	bowl	(50,119,48,46)	2	data5/boild-egg/14.jpg
14	cutting board	(5,112,64,63)	3	data5/boild-egg/14.jpg
14	knife	(9,110,57,60)	4	data5/boild-egg/14.jpg
15	egg	(24,221,26,26)	0	data5/boild-egg/15.jpg
15	pan handle	(105,91,30,44)	1	data5/boild-egg/15.jpg
15	bowl	(50,119,48,46)	2	data5/boild-egg/15.jpg
15	cutting board	(5,112,64,63)	3	data5/boild-egg/15.jpg
15	knife	(9,110,57,60)	4	data5/boild-egg/15.jpg
16	egg	(24,221,26,26)	0	data5/boild-egg/16.jpg
16	pan handle	(105,91,30,44)	1	data5/boild-egg/16.jpg
16	bowl	(50,119,48,46)	2	data5/boild-egg/16.jpg
16	cutting board	(5,112,64,63)	3	data5/boild-egg/16.jpg
16	knife	(9,110,57,60)	4	data5/boild-egg/16.jpg
17	egg	(24,221,26,26)	0	data5/boild-egg/17.jpg
17	pan handle	(105,91,30,44)	1	data5/boild-egg/17.jpg
17	bowl	(50,119,48,46)	2	data5/boild-egg/17.jpg
17	cutting board	(5,112,64,63)	3	data5/boild-egg/17.jpg
17	knife	(9,110,57,60)	4	data5/boild-egg/17.jpg
18	egg	(24,221,26,26)	0	data5/boild-egg/18.jpg
18	pan handle	(105,91,30,44)	1	data5/boild-egg/18.jpg
18	bowl	(50,119,48,46)	2	data5/boild-egg/18.jpg
18	cutting board	(5,112,64,63)	3	data5/boild-egg/18.jpg
18	knife	(9,110,57,60)	4	data5/boild-egg/18.jpg
19	egg	(24,221,26,26)	0	data5/boild-egg/19.jpg
19	pan handle	(105,91,30,44)	1	data5/boild-egg/19.jpg
19	bowl	(50,119,48,46)	2	data5/boild-egg/19.jpg
19	cutting board	(5,112,64,63)	3	data5/boild-egg/19.jpg
19	knife	(9,110,57,60)	4	data5/boild-egg/19.jpg
20	egg	(24,221,26,26)	0	data5/boild-egg/20.jpg
20	pan handle	(105,91,30,44)	1	data5/boild-egg/20.jpg
20	bowl	(50,119,48,46)	2	data5/boild-egg/20.jpg
20	cutting board	(5,112,64,63)	3	data5/boild-egg/20.jpg
20	knife	(9,110,57,60)	4	data5/boild-egg/20.jpg
21	egg	(24,221,26,26)	0	data5/boild-egg/21.jpg
21	pan handle	(105,91,30,44)	1	data5/boild-egg/21.jpg
21	bowl	(50,119,48,46)	2	data5/boild-egg/21.jpg
21	cutting board	(5,112,64,63)	3	data5/boild-egg/21.jpg
21	knife	(9,110,57,60)	4	data5/boild-egg/21.jpg
22	egg	(24,221,26,26)	0	data5/boild-egg/22.jpg
22	pan handle	(105,91,30,44)	1	data5/boild-egg/22.jpg
22	bowl	(50,119,48,46)	2	data5/boild-egg/22.jpg
22	cutting board	(5,112,64,63)	3	data5/boild-egg/22.jpg
22	knife	(9,110,57,60)	4	data5/boild-egg/22.jpg
23	egg	(24,221,26,26)	0	data5/boild-egg/23.jpg
23	pan handle	(105,91,30,44)	1	data5/boild-egg/23.jpg
23	bowl	(50,119,48,46)	2	data5/boild-egg/23.jpg
23	cutting board	(5,112,64,63)	3	data5/boild-egg/23.jpg
23	knife	(9,110,57,60)	4	data5/boild-egg/23.jpg
24	egg	(24,221,26,26)	0	data5/boild-egg/24.jpg
24	pan handle	(105,91,30,44)	1	data5/boild-egg/24.jpg
24	bowl	(50,119,48,46)	2	data5/boild-egg/24.jpg
24	cutting board	(5,112,64,63)	3	data5/boild-egg/24.jpg
24	knife	(9,110,57,60)	4	data5/boild-egg/24.jpg
25	egg	(24,221,26,26)	0	data5/boild-egg/25.jpg
25	pan handle	(105,91,30,44)	1	data5/boild-egg/25.jpg
25	bowl	(50,119,48,46)	2	data5/boild-egg/25.jpg
25	cutting board	(5,112,64,63)	3	data5/boild-egg/25.jpg
25	knife	(9,110,57,60)	4	data5/boild-egg/25.jpg
26	egg	(24,221,26,26)	0	data5/boild-egg/26.jpg
26	pan handle	(105,91,30,44)	1	data5/boild-egg/26.jpg
26	bowl	(50,119,48,46)	2	data5/boild-egg/26.jpg
26	cutting board	(5,112,64,63)	3	data5/boild-egg/26.jpg
26	knife	(9,110,57,60)	4	data5/boild-egg/26.jpg
27	egg	(24,221,26,26)	0	data5/boild-egg/27.jpg
27	pan handle	(105,91,30,44)	1	data5/boild-egg/27.jpg
27	bowl	(50,119,48,46)	2	data5/boild-egg/27.jpg
27	cutting board	(5,112,64,63)	3	data5/boild-egg/27.jpg
27	knife	(9,110,57,60)	4	data5/boild-egg/27.jpg
28	egg	(24,221,26,26)	0	data5/boild-egg/28.jpg
28	pan handle	(105,91,30,44)	1	data5/boild-egg/28.jpg
28	bowl	(50,119,48,46)	2	data5/boild-egg/28.jpg
28	cutting board	(5,112,64,63)	3	data5/boild-egg/28.jpg
28	knife	(9,110,57,60)	4	data5/boild-egg/28.jpg
29	egg	(24,221,26,26)	0	data5/boild-egg/29.jpg
29	pan handle	(105,91,30,44)	1	data5/boild-egg/29.jpg
29	bowl	(50,119,48,46)	2	data5/boild-egg/29.jpg
29	cutting board	(5,112,64,63)	3	data5/boild-egg/29.jpg
29	knife	(9,110,57,60)	4	data5/boild-egg/29.jpg
30	egg	(24,221,26,26)	0	data5/boild-egg/30.jpg
30	pan handle	(105,91,30,44)	1	data5/boild-egg/30.jpg
30	bowl	(50,119,48,46)	2	data5/boild-egg/30.jpg
30	cutting board	(5,112,64,63)	3	data5/boild-egg/30.jpg
30	knife	(9,110,57,60)	4	data5/boild-egg/30.jpg
31	egg	(24,221,26,26)	0	data5/boild-egg/31.jpg
31	pan handle	(105,91,30,44)	1	data5/boild-egg/31.jpg
31	bowl	(50,119,48,46)	2	data5/boild-egg/31.jpg
31	cutting board	(5,112,64,63)	3	data5/boild-egg/31.jpg
31	knife	(9,110,57,60)	4	data5/boild-egg/31.jpg
32	egg	(24,221,26,26)	0	data5/boild-egg/32.jpg
32	pan handle	(105,91,30,44)	1	data5/boild-egg/32.jpg
32	bowl	(50,119,48,46)	2	data5/boild-egg/32.jpg
32	cutting board	(5,112,64,63)	3	data5/boild-egg/32.jpg
32	knife	(9,110,57,60)	4	data5/boild-egg/32.jpg
33	egg	(24,221,26,26)	0	data5/boild-egg/33.jpg
33	pan handle	(105,91,30,44)	1	data5/boild-egg/33.jpg
33	bowl	(50,119,48,46)	2	data5/boild-egg/33.jpg
33	cutting board	(5,112,64,63)	3	data5/boild-egg/33.jpg
33	knife	(9,110,57,60)	4	data5/boild-egg/33.jpg
34	egg	(24,221,26,26)	0	data5/boild-egg/34.jpg
34	pan handle	(105,91,30,44)	1	data5/boild-egg/34.jpg
34	bowl	(50,119,48,46)	2	data5/boild-egg/34.jpg
34	cutting board	(5,112,64,63)	3	data5/boild-egg/34.jpg
34	knife	(9,110,57,60)	4	data5/boild-egg/34.jpg
35	egg	(24,221,26,26)	0	data5/boild-egg/35.jpg
35	pan handle	(105,91,30,44)	1	data5/boild-egg/35.jpg
35	bowl	(50,119,48,46)	2	data5/boild-egg/35.jpg
35	cutting board	(5,112,64,63)	3	data5/boild-egg/35.jpg
35	knife	(9,110,57,60)	4	data5/boild-egg/35.jpg
36	egg	(24,221,26,26)	0	data5/boild-egg/36.jpg
36	pan handle	(105,91,30,44)	1	data5/boild-egg/36.jpg
36	bowl	(50,119,48,46)	2	data5/boild-egg/36.jpg
36	cutting board	(5,112,64,63)	3	data5/boild-egg/36.jpg
36	knife	(9,110,57,60)	4	data5/boild-egg/36.jpg
37	egg	(24,221,26,26)	0	data5/boild-egg/37.jpg
37	pan handle	(105,91,30,44)	1	data5/boild-egg/37.jpg
37	bowl	(50,119,48,46)	2	data5/boild-egg/37.jpg
37	cutting board	(5,112,64,63)	3	data5/boild-egg/37.jpg
37	knife	(9,110,57,60)	4	data5/boild-egg/37.jpg
38	egg	(24,221,26,26)	0	data5/boild-egg/38.jpg
38	pan handle	(105,91,30,44)	1	data5/boild-egg/38.jpg
38	bowl	(50,119,48,46)	2	data5/boild-egg/38.jpg
38	cutting board	(5,112,64,63)	3	data5/boild-egg/38.jpg
38	knife	(9,110,57,60)	4	data5/boild-egg/38.jpg
39	egg	(24,221,26,26)	0	data5/boild-egg/39.jpg
39	pan handle	(105,91,30,44)	1	data5/boild-egg/39.jpg
39	bowl	(50,119,48,46)	2	data5/boild-egg/39.jpg
39	cutting board	(5,112,64,63)	3	data5/boild-egg/39.jpg
39	knife	(9,110,57,60)	4	data5/boild-egg/39.jpg
40	egg	(24,221,26,26)	0	data5/boild-egg/40.jpg
40	pan handle	(105,91,30,44)	1	data5/boild-egg/40.jpg
40	bowl	(50,119,48,46)	2	data5/boild-egg/40.jpg
