Frame:	Label:	Points:	Bounding Box ID:	Frame path:
0	egg	(61,208,16,18)	0	data2/omelette/0.jpg
0	bowl	(58,108,43,38)	1	data2/omelette/0.jpg
0	pan handle	(201,74,35,56)	2	data2/omelette/0.jpg
0	milk carton	(1,224,11,27)	3	data2/omelette/0.jpg
0	saltshaker	(16,166,40,53)	4	data2/omelette/0.jpg
0	spoon	(33,178,17,38)	5	data2/omelette/0.jpg
0	hashi	(247,97,9,25)	6	data2/omelette/0.jpg
0	oil bottle 	(1,156,23,39)	7	data2/omelette/0.jpg
1	egg	(60,207,16,18)	0	data2/omelette/1.jpg
1	bowl	(60,109,40,35)	1	data2/omelette/1.jpg
1	pan handle	(201,74,34,56)	2	data2/omelette/1.jpg
1	milk carton	(0,223,11,28)	3	data2/omelette/1.jpg
1	saltshaker	(15,165,40,53)	4	data2/omelette/1.jpg
1	spoon	(32,177,17,39)	5	data2/omelette/1.jpg
1	hashi	(246,97,9,24)	6	data2/omelette/1.jpg
1	oil bottle 	(0,155,23,39)	7	data2/omelette/1.jpg
2	egg	(60,208,16,18)	0	data2/omelette/2.jpg
2	bowl	(58,108,42,37)	1	data2/omelette/2.jpg
2	pan handle	(200,74,34,55)	2	data2/omelette/2.jpg
2	milk carton	(0,224,11,26)	3	data2/omelette/2.jpg
2	saltshaker	(15,166,39,52)	4	data2/omelette/2.jpg
2	spoon	(32,177,18,39)	5	data2/omelette/2.jpg
2	hashi	(247,97,9,24)	6	data2/omelette/2.jpg
2	oil bottle 	(1,156,23,39)	7	data2/omelette/2.jpg
3	egg	(61,208,16,18)	0	data2/omelette/3.jpg
3	bowl	(58,107,43,39)	1	data2/omelette/3.jpg
3	pan handle	(201,74,35,55)	2	data2/omelette/3.jpg
3	milk carton	(0,224,11,26)	3	data2/omelette/3.jpg
3	saltshaker	(17,167,38,50)	4	data2/omelette/3.jpg
3	spoon	(33,177,17,39)	5	data2/omelette/3.jpg
3	hashi	(246,97,9,25)	6	data2/omelette/3.jpg
3	oil bottle 	(0,156,23,38)	7	data2/omelette/3.jpg
4	egg	(60,208,16,18)	0	data2/omelette/4.jpg
4	bowl	(58,108,40,36)	1	data2/omelette/4.jpg
4	pan handle	(199,72,36,58)	2	data2/omelette/4.jpg
4	milk carton	(0,224,11,26)	3	data2/omelette/4.jpg
4	saltshaker	(16,166,39,52)	4	data2/omelette/4.jpg
4	spoon	(32,178,17,38)	5	data2/omelette/4.jpg
4	hashi	(247,97,9,25)	6	data2/omelette/4.jpg
4	oil bottle 	(1,157,22,37)	7	data2/omelette/4.jpg
5	egg	(60,207,16,19)	0	data2/omelette/5.jpg
5	bowl	(60,109,40,35)	1	data2/omelette/5.jpg
5	pan handle	(201,73,36,57)	2	data2/omelette/5.jpg
5	milk carton	(1,224,10,27)	3	data2/omelette/5.jpg
5	saltshaker	(15,166,39,52)	4	data2/omelette/5.jpg
5	spoon	(33,177,17,40)	5	data2/omelette/5.jpg
5	hashi	(246,97,9,24)	6	data2/omelette/5.jpg
5	oil bottle 	(1,156,22,38)	7	data2/omelette/5.jpg
6	egg	(61,207,16,19)	0	data2/omelette/6.jpg
6	bowl	(58,108,42,37)	1	data2/omelette/6.jpg
6	pan handle	(198,71,37,59)	2	data2/omelette/6.jpg
6	milk carton	(1,223,11,28)	3	data2/omelette/6.jpg
6	saltshaker	(17,166,39,53)	4	data2/omelette/6.jpg
6	spoon	(32,177,17,39)	5	data2/omelette/6.jpg
6	hashi	(247,97,9,24)	6	data2/omelette/6.jpg
6	oil bottle 	(1,155,23,40)	7	data2/omelette/6.jpg
7	egg	(60,207,16,19)	0	data2/omelette/7.jpg
7	bowl	(60,109,40,35)	1	data2/omelette/7.jpg
